movie_id,movie_name,year,genre,overview,director,cast
tt0052954,kaagaz ke phool,1959.0,"Drama, Romance","Suresh Sinha, a famous director, discovers star potential in Shanti, a woman he stumbled into one rainy evening, and casts her as the lead in a film. In a twist of fate, Shanti becomes a superstar and Suresh faces a decline in his career.",Guru Dutt,"Waheeda Rehman, Guru Dutt, Kumari Naaz, Johnny Walker"
tt0093949,shahenshah,1988.0,"Action, Adventure","Vijay who is a corrupt officer by day, turns a vigilante by night in order to make the city crime free.",Tinnu Anand,"Amitabh Bachchan, Meenakshi Sheshadri, Aruna Irani, Rohini Hattangadi"
tt2302416,gali guleiyan,2017.0,"Drama, Thriller",The film is a psychological drama about a man who is trapped within the city walls and in his own mind. He attempts to break free to find a human connection.,Dipesh Jain,"Manoj Bajpayee, Ranvir Shorey, Neeraj Kabi, Shahana Goswami"
tt0419058,phir hera pheri,2006.0,"Comedy, Crime","Baburao, Raju and Shyam are living happily after having risen from rags to riches. Still, money brings the joy of riches and with it the greed to make more money. And so, with a don as an unknowing investor, Raju initiates a new game.",Neeraj Vora,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Bipasha Basu"
tt21998526,zwigato,2022.0,Drama,"A man works as a food delivery rider, grappling with the world of ratings and incentives. To support the income, his homemaker wife begins to explore different work opportunities, with fear but also excitement of a new found independence.",Nandita Das,"Kapil Sharma, Shahana Goswami, Tushar Acharya, Zishan Ali"
tt5764096,hindi medium,2017.0,"Comedy, Drama",A couple from Chandni Chowk aspire to give their daughter the best education and thus be a part of and accepted by the elite of Delhi.,Saket Chaudhary,"Irrfan Khan, Saba Qamar, Dishita Sehgal, Deepak Dobriyal"
tt1301698,1920,2008.0,"Horror, Mystery, Romance","After forsaking his family and religion, a husband finds his wife is demoniacally possessed.",Vikram Bhatt,"Rajneesh Duggal, Adah Sharma, Anjori Alagh, Raj Zutshi"
tt10023024,love aaj kal,2020.0,"Drama, Romance","When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom.",Imtiaz Ali,"Kartik Aaryan, Sara Ali Khan, Randeep Hooda, Sonu Saini"
tt11199356,bheeshma,2020.0,"Action, Comedy, Romance","Bheeshma is a young bachelor who is desperate to find a girlfriend. One day, he meets and falls in love with Chaitra, who works for an organics company that coincidentally carries his first name.",Venky Kudumula,"Nithiin, Rashmika Mandanna, Anant Nag, Jisshu Sengupta"
tt10243678,chopsticks,2019.0,"Comedy, Drama",A gifted but insecure woman is in for a transformative experience when she enlists an enigmatic con to help recover her stolen car from a Mumbai thug.,Sachin Yardi,"Abhay Deol, Mithila Palkar, Vijay Raaz, Achint Kaur"
tt11142762,pagglait,2021.0,"Comedy, Drama","Widowed soon after marriage, a young woman grapples with an inability to grieve, quirky relatives, and a startling discovery about her late husband.",Umesh Bist,"Sanya Malhotra, Sayani Gupta, Sheeba Chaddha, Ashutosh Rana"
tt1949548,heroine,2012.0,Drama,A female superstar struggles through the trials and tribulations of being a Bollywood actress.,Madhur Bhandarkar,"Kareena Kapoor, Arjun Rampal, Randeep Hooda, Shahana Goswami"
tt2072227,shanghai,2012.0,"Crime, Drama, Mystery",Prime leader of a campaign against a big government project is killed in what appears to be a road accident. An IAS officer is ordered to probe the incident and the veils of falsehood begin to drop.,Dibakar Banerjee,"Abhay Deol, Emraan Hashmi, Kalki Koechlin, Prasenjit Chatterjee"
tt6170954,naam shabana,2017.0,"Action, Drama, Thriller","This Spin-off from Baby (2015) provides the back-story of intelligence agent Shabana, and chronicles how she becomes a spy.",Shivam Nair,"Taapsee Pannu, Akshay Kumar, Manoj Bajpayee, Taher Shabbir"
tt3696192,singh is bliing,2015.0,"Action, Comedy, Romance",A lazy youth failing to take up any responsibility is sent to work with his father's friend in Goa where he meets a woman who has problems of her own.,Prabhu Deva,"Akshay Kumar, Amy Jackson, Lara Dutta, Kay Kay Menon"
tt11095208,beautiful,2012.0,Drama,"Beautiful is about ""Can a man take it , if his woman becomes more successful than him?"" It's not about professional jealousy like Abhimaan and Aashiqui 2 but it's about Male pride It's a ...                See full summary »",Agasthya Manju,"Raknil Avro, K K Binojee, Erixnil, Naina Ganguly"
tt2417560,filmistaan,2012.0,Comedy,"In Mumbai, affable Bollywood buff and wanna-be-actor Sunny, who works as an assistant director, fantasizes on becoming a heart-throb star. However, at every audition he is summarily thrown ...                See full summary »",Nitin Kakkar,"Sharib Hashmi, Inaamulhaq, Kumud Mishra, Gopal Datt"
tt0222024,hum tumhare hain sanam,2002.0,"Comedy, Drama, Romance","Gopal's blissful married life with Radha blemishes when Radha gets obsessed with the career of her friend, Suraj, who is a singer. Ripped apart by jealousy, Gopal deserts Radha.","K.S. Adiyaman, Sanjay Singh","Shah Rukh Khan, Madhuri Dixit, Salman Khan, Atul Agnihotri"
tt0082797,naseeb,1981.0,"Action, Musical, Romance",A lottery ticket changes the lives of four friends.,Manmohan Desai,"Amitabh Bachchan, Shatrughan Sinha, Rishi Kapoor, Hema Malini"
tt5465370,akira,2016.0,"Action, Thriller","A gripping action thriller about a college girl Akira, who has grown up with the ideals of being self reliant. Her life spirals out of control when she becomes unwittingly involved in a crime involving four corrupt police officers.",A.R. Murugadoss,"Sonakshi Sinha, Anurag Kashyap, Konkona Sen Sharma, Nandu Madhav"
tt8108200,sonchiriya,2019.0,"Action, Crime, Drama","Set in the Chambal valley, the film follows the story of a legion of dreaded, warring dacoits who once terrorized the Indian heartlands.",Abhishek Chaubey,"Sushant Singh Rajput, Bhumi Pednekar, Ashutosh Rana, Ranvir Shorey"
tt1049405,the other end of the line,2007.0,"Comedy, Drama, Family",An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone.,James Dodson,"Jesse Metcalfe, Sara Foster, Anupam Kher, Austin Basis"
tt6264938,kesari,2019.0,"Action, Drama, History","Based on an incredible true story of the Battle of Saragarhi in which an army of 21 Sikhs fought against 10,000 Afghans in 1897.",Anurag Singh,"Akshay Kumar, Parineeti Chopra, Suvinder Vicky, Vansh Bhardwaj"
tt0085743,jaane bhi do yaaro,1983.0,"Comedy, Crime, Drama","Two friends, attempting to start-up their own photo studio, come across shady dealings, corruption and murder, and must fight to bring the guilty to light.",Kundan Shah,"Naseeruddin Shah, Ravi Baswani, Bhakti Barve, Satish Shah"
tt12045028,nympho: the lust story,2020.0,"Drama, Romance, Thriller",Nympho is a lust story of a girl called Rachael. She is a nymphomaniac. She is a sex addict. She is not a single man woman.,Kumaar Aadarsh,"Natasha Majhi, Mohnish Nawani, Vikhyat Swades, Pooja Jangid"
tt4334260,san' 75 (pachattar),2022.0,Thriller,"In 1975, India was declared in a state of emergency. This movie tells a story of that year and how the first mobile phone arrived to India.",Navneet Behal,"Pravessh Rana, Kay Kay Menon, Kirti Kulhari, Tom Alter"
tt2301155,shootout at wadala,2013.0,"Action, Biography, Crime","Based on the true story of the first-ever registered encounter by the Mumbai Police, which took place on November 1, 1982.",Sanjay Gupta,"Anil Kapoor, John Abraham, Manoj Bajpayee, Tusshar Kapoor"
tt1918965,murder 2,2011.0,"Action, Crime, Drama",An ex-cop is hired by a pimp to find missing call girls and the man responsible behind their abduction.,Mohit Suri,"Emraan Hashmi, Jacqueline Fernandez, Prashant Narayanan, Sulagna Panigrahi"
tt0886539,luck by chance,2009.0,Drama,"When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend.",Zoya Akhtar,"Farhan Akhtar, Konkona Sen Sharma, Rishi Kapoor, Dimple Kapadia"
tt0234000,kaho naa... pyaar hai,2000.0,"Action, Musical, Romance",A young girl meets the doppelganger of her deceased boyfriend and now has a chance to find the people who have murdered him.,Rakesh Roshan,"Hrithik Roshan, Ameesha Patel, Anupam Kher, Dalip Tahil"
tt1433905,all the best: fun begins,2009.0,"Action, Comedy, Drama",The unexpected arrival of his elder NRI brother and assorted characters complicates the life of a Goan male.,Rohit Shetty,"Sanjay Dutt, Ajay Devgn, Fardeen Khan, Bipasha Basu"
tt1610452,band baaja baaraat,2010.0,"Comedy, Drama, Romance","Shruti and Bittoo become partners in their very own ""Wedding planning ka bijness"" in Delhi and in the process discover friendship, love and one another.",Maneesh Sharma,"Ranveer Singh, Anushka Sharma, Ranjit Batra, Satender Bhardwaj"
tt6514196,baazaar,2018.0,"Crime, Drama, Thriller","After moving to Mumbai, an ambitious young man becomes the stock trader for a notorious businessman.","Gauravv K. Chawla, Samuel Wilde","Saif Ali Khan, Radhika Apte, Chitrangda Singh, Denzil Smith"
tt5686868,miss teacher,2016.0,Romance,"Rose Dey is the new teacher at the university. She is very attractive and is a nymphomaniac. At the university, Rose meets Tanvesh and an affair begins.",Jayprakkash Shaw,"Kamalika Chanda, Rahul Sharma, Resham Thakkar, Adi Irani"
tt0307873,raaz,2002.0,"Drama, Horror, Musical","Sanjana and Aditya decide to give their marriage one last chance. They plan a holiday in Ooty, but they don't know that a strange figure is waiting for them to come.",Vikram Bhatt,"Dino Morea, Bipasha Basu, Malini Sharma, Ashutosh Rana"
tt0291376,nayak: the real hero,2001.0,"Action, Drama, Thriller","A man accepts a challenge by the chief minister of Maharashtra to run the state for one day, and makes such a success of it that soon he is embroiled in political intrigue.",S. Shankar,"Anil Kapoor, Rani Mukerji, Amrish Puri, Paresh Rawal"
tt1017456,race,2008.0,"Action, Crime, Drama",Destiny makes two brothers- Ranvir and Rajiv - enemies of each other. Everything is fair in love and war.,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Saif Ali Khan, Akshaye Khanna, Bipasha Basu, Katrina Kaif"
tt28152747,sergeant,2023.0,"Drama, Thriller","Sergeant suffers from severe depression after losing a limb on duty. After meeting Monica, he gains confidence and vows to reclaim his previous life by solving a critical case.",Prawaal Raman,"Tahirr Aashhraf, Daphne Alexander, Malcolm Davies, Sonia Goswami"
tt0466460,khosla ka ghosla!,2006.0,"Comedy, Crime, Drama",A Delhi-based retired middle-class man tries half-heartedly to get his land back from a swindling property dealer with the help of his sons and their friends.,"Dibakar Banerjee, Pravin E. Birje","Anupam Kher, Boman Irani, Parvin Dabas, Tara Sharma"
tt21398196,siya,2022.0,"Crime, Drama","Siya, a 17-year-old rape survivor, decides to go against all odds and fight for justice after being held captive and repeatedly abused by a group of powerful men. Can she win against the perpetrators?",Manish Mundra,"Stephen Alexander, Rudra Pratap Singh Chaudhary, Dev Chauhan, Madhvendra Jha"
tt1562859,golmaal 3,2010.0,"Action, Comedy, Drama","In Goa, Pritam meets his love Geeta after many years. They decide to get married but the feud between their respective children creates tension in their marriage.",Rohit Shetty,"Mithun Chakraborty, Ajay Devgn, Kareena Kapoor, Tusshar Kapoor"
tt6972140,blackmail,2018.0,"Comedy, Thriller","When Dev finds out his wife is cheating on him, he secretly blackmails his wife and her lover as a form of revenge.",Abhinay Deo,"Irrfan Khan, Urmila Matondkar, Divya Dutta, Kirti Kulhari"
tt0077451,don,1978.0,"Action, Crime, Thriller","Don, a wanted criminal, dies in a police chase. DSP D'Silva is the only one who knows about his death, and to get hold of the gang he trains Don-lookalike Vijay. But Vijay faces danger from the police and from within the gang.",Chandra Barot,"Amitabh Bachchan, Zeenat Aman, Pran Sikand, Iftekhar"
tt4906960,baadshaho,2017.0,"Action, Adventure, Thriller",An Indian queen asks her bodyguard to steal back gold taken from her by the Indian government during The Emergency period in 1975.,Milan Luthria,"Ajay Devgn, Ileana D'Cruz, Emraan Hashmi, Esha Gupta"
tt19838608,babli bouncer,2022.0,"Comedy, Drama","A one-of-a-kind story of a female bouncer, the film follows Babli Bouncer (Tamannaah Bhatia). It explores the various facets of the profession, which is usually dominated by men.",Madhur Bhandarkar,"Tamannaah Bhatia, Sahil Vaid, Karan Singh Chhabra, Abhishek Bajaj"
tt1714866,midnight's children,2012.0,Drama,A pair of children born within moments of India gaining independence from Britain grow up in the country that is nothing like their parents' generation.,Deepa Mehta,"Rajat Kapoor, Vansh Bhardwaj, Anupam Kher, Neha Mahajan"
tt3337550,rahasya,2015.0,"Mystery, Thriller","A Doctor stands accused of killing his own eighteen-year old daughter. While this aggrieved father protests his innocence, all evidence points towards him irrefutably. While his own wife ...                See full summary »",Manish Gupta,"Kay Kay Menon, Ashish Vidyarthi, Tisca Chopra, Mita Vashisht"
tt9511468,love-all,2023.0,Sport,"It is the story of a father, a son, and a sport connecting their destinies. Talent lifts a man towards fame yet destiny had other ideas and challenges to chase passion against all odds.",Sudhanshu Sharma,"Satyakam Anand, Sumit Arora, Raja Bundela, Robin Das"
tt0200087,sarfarosh,1999.0,"Action, Crime, Drama","After his brother is killed and father severely injured by terrorists, a young med student quits his studies to join the Indian Police Service to wipe out the terrorists.",John Mathew Matthan,"Naseeruddin Shah, Aamir Khan, Sonali Bendre, Mukesh Rishi"
tt2978626,entertainment,2014.0,"Action, Comedy, Drama","Akhil, an underdog and a failure, comes to know that his real father is a rich diamond merchant who has just passed away. When he goes to retrieve his wealth, he learns that a dog has inherited it.","Sajid, Farhad Samji","Akshay Kumar, Tamannaah Bhatia, Junior, Krishna Abhishek"
tt22036406,kanguva,2024.0,"Action, Drama, Fantasy",Add a Plot,Siva,"Suriya, Disha Patani, Yogi Babu, Bobby Deol"
tt10309902,chehre,2021.0,"Drama, Mystery, Thriller","An 80-year-old man with a penchant for real life games in a story about rights and wrongs. It's a story about the decisions one makes in their lifetime and the fact that every decision has its repercussions, hearing and judgment.",Rumi Jaffery,"Amitabh Bachchan, Emraan Hashmi, Krystle D'Souza, Annu Kapoor"
tt13825336,good luck jerry,2022.0,"Comedy, Crime, Drama","The film is the official remake of Tamil movie Kolamaavu Kokila, which tells the story of an innocent girl who gets pulled into the notorious world of cocaine smuggling.",Siddharth Sen,"Janhvi Kapoor, Jaswant Dalal, Deepak Dobriyal, Mita Vashisht"
tt7881550,kaamyaab,2018.0,Drama,"Sudheer is an actor from the heyday of Bollywood. Years after his retirement, he realizes that he 'retired' on the verge of accomplishing a unique record. He decides to come out of his retirement to complete the round figure of 500.",Hardik Mehta,"Sanjay Mishra, Deepak Dobriyal, Sarika Singh, Isha Talwar"
